row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,MS0_NEW_POS.mzXML Peak area,MS33_NEW_POS.mzXML Peak area,MS33_OLD_POS.mzXML Peak area,MS0_OLD_POS.mzXML Peak area,MS60_NEW_POS.mzXML Peak area,MS80_NEW_POS.mzXML Peak area,MS60_OLD_POS.mzXML Peak area,P1_pos.mzXML Peak area,MS80_OLD_POS.mzXML Peak area,P5_pos.mzXML Peak area,P3_pos.mzXML Peak area,P4_pos.mzXML Peak area,P2_pos.mzXML Peak area,P6_pos.mzXML Peak area,P8_pos.mzXML Peak area,P7_pos.mzXML Peak area,P9_pos.mzXML Peak area,P23_pos.mzXML Peak area,P10_pos.mzXML Peak area,P11_pos.mzXML Peak area,P21_pos.mzXML Peak area,P25_pos.mzXML Peak area,P26_pos.mzXML Peak area,P24_pos.mzXML Peak area,P27_pos.mzXML Peak area,P28_pos.mzXML Peak area,P29_pos.mzXML Peak area,P30_pos.mzXML Peak area,E1_pos.mzXML Peak area,E2_pos.mzXML Peak area,P31_pos.mzXML Peak area,P32_pos.mzXML Peak area,E4_pos.mzXML Peak area,E5_pos.mzXML Peak area,E3_pos.mzXML Peak area,E7_pos.mzXML Peak area,E6_pos.mzXML Peak area,E8_pos.mzXML Peak area,E9_pos.mzXML Peak area,E10_pos.mzXML Peak area,E11_pos.mzXML Peak area,E12_pos.mzXML Peak area,E33_pos.mzXML Peak area,E35_pos.mzXML Peak area,E34_pos.mzXML Peak area,E37_pos.mzXML Peak area,E38_pos.mzXML Peak area,E39_pos.mzXML Peak area,E36_pos.mzXML Peak area,E43_pos.mzXML Peak area,E40_pos.mzXML Peak area,E41_pos.mzXML Peak area,E44_pos.mzXML Peak area,E42_pos.mzXML Peak area,
8792,367.188321408111,13.010706,,,,,,,,,,,96192.24,130607.73,200433.83,43893.664,100658.82,154194.66,283220.22,21409.566,302769.62,24215.217,53519.293,62520.5,34181.156,38361.477,10482.242,16975.021,909507.75,18317.396,15784.312,34776.625,16001.988,17962.207,21173.703,18011.176,47458.836,64847.24,34676.582,51311.57,3999.2583,4752.1665,51435.805,41432.344,5258.563,5380.908,7746.94,7906.741,4395.9707,6999.933,2853.8398,5255.9146,10861.958,7068.14,7556.6655,9207.193,11539.74,5993.6997,17443.27,9092.635,18154.86,9814.693,24339.652,13429.618,12984.985,16086.372,
9194,367.24654338842896,13.702458,,,,,,,,,,,213369.3,221276.56,644854.56,1527918.5,151241.48,116978.1,1377355.4,24065.463,1117972.2,49406.47,44331.492,18566.207,10837.105,21157.516,13932.951,11980.178,34042.074,68637.19,32968.76,35126.05,46075.414,28873.055,40169.06,29577.38,81251.6,96848.875,116783.33,227987.03,41018.883,11661.244,212480.03,95438.66,14629.347,15342.951,19472.674,4132.262,11934.035,21582.465,10349.093,17402.12,15296.142,11918.527,103842.375,145314.83,188972.72,170388.23,198816.62,224668.06,246208.36,185499.75,225191.4,203496.83,193774.94,330601.9,
9070,367.3317341200477,13.20448,,,,,,,,,,,1984795.9,1553959.0,2340533.2,6151250.0,367160.0,83936.41,1393009.6,4392.9907,403546.38,5101.593,4805.5,4864.3,4872.7944,5692.773,4101.663,3960.173,4469.0864,63477.516,4084.9512,4571.3867,65964.71,46382.09,21215.098,64740.074,9569.335,7780.201,4704.968,4579.027,5243.61,6693.2114,3152.3855,4397.398,3529.8418,5778.525,7883.7407,7172.009,5922.5234,5610.9707,6955.288,6043.6606,5762.607,6432.607,51923.2,75066.97,58380.55,30280.965,13833.795,4574.0864,20602.973,5233.496,6557.018,5785.077,5365.6025,5288.445,
8110,368.12572475861,12.568311,,,,,,,,,,,0,0,0,0,0,671.1297,0,147438.72,0,391400.84,431567.7,409966.97,267761.56,463087.3,527413.6,510496.56,574765.75,717.8801,547251.8,357439.25,2692.5278,0,0,0,0,1815.2712,699.4928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14957,368.29240840333904,17.14718,,,,,,,,,,,801.02576,889.0186,67560.7,11490.76,1045.8778,1056.2084,51266.24,363944.44,25123.02,0,301428.78,287153.8,398107.1,0,97716.85,0,77613.414,106701.31,119189.44,140221.66,14193.403,89192.63,0,0,0,0,0,49947.61,110169.02,217550.5,31414.53,58044.035,69198.94,231648.48,316987.22,105334.6,158623.44,442777.5,157961.81,255587.7,133412.61,173788.62,1525.5416,16165.956,4939.217,14278.716,17126.746,8096.451,36749.67,16181.767,1760.4906,8279.958,9507.754,17621.564,
9642,368.3005612908663,14.151316,,,,,,,,,,,514979.56,312238.94,43906.32,13720.462,301274.34,215492.03,21238.818,32539.662,39268.19,1719.5503,1996.9482,802.7378,4945.099,2839.603,0,1365.662,99720.0,10101.185,0,1007.39246,17939.021,1413.3619,20840.887,39834.184,3282.7673,21998.621,28284.47,16504.68,10576.078,0,44332.35,13029.208,0,0,0,4491.5923,1529.8607,0,5819.046,718.2411,6988.5044,2217.565,21427.78,848.61224,29981.441,5354.644,21341.367,31912.355,39037.477,19841.44,19941.775,27510.674,24696.213,39047.523,
12163,368.4249638162528,15.399211,,,,,,,,,,,381441.9,360517.0,471947.7,1051895.6,406798.16,351354.78,384576.4,179874.95,702760.4,179633.61,200103.34,1200348.5,159374.03,170501.31,181657.73,166263.56,182670.16,189707.39,191196.33,168117.52,185557.72,177171.61,191685.95,192305.62,201987.45,201797.3,323449.34,195089.38,135771.36,146597.84,179725.84,183212.25,115305.695,119978.08,140053.95,179867.17,146738.72,143755.84,121952.29,133887.64,145982.9,126288.52,125349.87,106307.5,143578.9,139653.4,141702.98,138389.53,320531.72,135574.47,128317.89,129370.78,130188.766,129261.0,
13281,368.74832672649006,15.9681,,,,,,,,,,,0,0,0,0,0,0,0,53019.605,0,136401.38,342756.2,91685.555,159376.8,207753.77,135197.78,170057.9,32956.395,0,38246.95,18906.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8840,369.10967719020914,13.152648,,,,,,,,,,,0,0,0,0,0,0,0,793308.44,0,1031365.3,986270.9,106156.04,611480.25,452876.06,483356.06,226856.08,552786.94,833.786,773049.9,447609.3,0,2236.9504,5041.1753,4648.2554,5605.323,8085.276,5653.8516,4895.458,0,735.78564,13240.036,3972.618,678.8738,0,2180.9421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4170,369.1651876355594,6.511031,,,,,,,,,,,0,77781.37,202355.27,0,38633.312,5198.339,239039.08,1382899.0,110895.78,1254040.5,2354818.5,907261.44,1276697.5,4974.8994,935253.4,125756.46,511013.7,595145.6,347635.78,492596.0,649175.3,991028.75,738216.06,471491.0,411250.56,366793.38,148373.5,44698.117,682.8518,0,92316.68,53599.934,41363.41,26343.797,29785.95,89269.516,0,30971.424,32622.926,68080.71,45745.05,42121.6,0,0,0,260823.05,300974.97,52366.723,196816.53,40438.184,107202.09,55342.25,29411.326,44314.14,
9459,369.16721777758465,13.521771,,,,,,,,,,,8127.076,4763.9214,4829.375,2505.2861,2916.739,1963.6498,11961.553,934336.3,8718.314,2910016.0,3483152.0,2869346.5,1940464.6,2066354.8,1315989.5,1727203.9,1035891.8,17481.277,1095964.6,605019.9,14539.262,10294.715,13117.064,7907.582,10370.725,8537.073,26004.4,12303.025,0,0,80943.02,41660.35,0,0,0,0,0,0,989.73315,0,0,0,1679.8785,949.6749,5229.3096,778.5123,2335.4224,4387.531,2093.9854,1414.9512,2410.1472,3034.6543,2336.6575,3976.7986,
7551,369.1693174448817,11.888015,,,,,,,,,,,632371.94,379795.1,901763.4,1843359.0,125879.37,81399.02,353581.5,790.8779,156866.66,2843.7302,9647.647,4660.6973,3421.3972,7828.8413,748.6113,8397.187,0,382788.1,0,0,278350.16,95646.945,81454.65,95701.04,34172.867,206645.03,170082.98,46843.797,0,0,14033.018,13147.911,0,0,0,0,0,0,0,0,0,0,196324.06,106493.27,64905.76,56291.18,45745.15,19320.455,112429.52,8743.642,15533.803,36476.03,6550.3423,15269.002,
9011,369.2040947722,13.187438,,,,,,,,,,,104070.18,416028.2,953564.06,97742.6,421802.78,137371.45,1505114.8,172512.84,384156.56,386788.03,136085.45,902628.6,440788.22,226482.72,102479.27,637623.06,892099.8,68335.54,387159.6,1123247.5,77669.195,33453.89,24496.137,36491.12,52909.332,62252.797,32447.418,72646.33,2677.7832,672.7298,67466.3,49204.37,0,0,4961.365,0,0,1547.3518,12427.195,913.1161,0,2061.0725,7317.628,9346.002,6767.5137,11431.894,9414.243,4265.4297,6131.1646,5507.0703,5865.2676,4507.842,2127.2476,4875.0483,
8028,369.20426026363975,12.544157,,,,,,,,,,,667126.06,984085.5,1359905.2,193432.92,621926.44,989799.56,1005262.8,31690.48,1481385.4,30626.877,41690.137,27113.809,7508.6665,23646.732,19458.7,10703.853,36574.664,33779.51,24162.576,52299.0,25105.057,159299.56,215037.56,205280.67,245979.44,370888.75,239326.06,513718.22,4708.538,0,501766.6,417190.56,0,0,0,0,0,0,0,0,0,0,10679.305,16273.006,11394.033,10857.957,14439.626,14521.046,13755.06,12967.775,9316.88,7488.4336,10299.245,14998.287,
10503,369.2053196379054,14.454107,,,,,,,,,,,2721.911,2019.4146,32197.328,6533.719,2358.0059,3173.3447,33132.414,934.1459,59804.125,0,4602.845,920.12177,0,1521.721,0,1034.772,0,651908.8,0,960.4242,192459.58,160965.77,198004.44,148143.06,49987.594,86791.734,57295.13,48062.605,0,0,56500.574,59002.61,803.04407,0,0,0,0,0,681.96387,1313.138,0,0,5047.1953,6224.9985,3553.51,4270.8047,3765.5688,4475.5127,2088.3667,1169.1246,2428.7375,4448.9243,1041.9393,4679.4688,
6643,369.2168438331996,10.548885,,,,,,,,,,,0,0,0,0,0,0,0,219887.25,0,1054855.9,762769.4,403154.12,67445.664,89847.51,234258.28,75022.234,438311.1,0,675914.5,704003.5,0,0,0,0,0,0,0,0,943.28925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14012,369.2400512143257,16.521296,,,,,,,,,,,2623011.5,2911063.8,4235361.0,513364.5,2917870.5,3176533.2,3630678.0,4964769.0,3731144.2,2010000.6,3798517.5,2319397.2,5474154.0,2047037.9,1901141.6,2117334.0,2482622.2,660456.6,1804675.6,2026351.1,1263496.2,301951.1,218996.92,278636.16,307888.94,388876.34,293290.22,488701.1,748955.8,567658.2,396175.03,364254.3,495224.56,513104.84,536979.56,544986.44,547436.6,732556.2,496054.4,566857.1,550725.1,583291.9,110965.71,218110.66,217464.4,213040.94,167354.38,221198.0,230841.11,162853.56,211049.55,179244.22,95105.82,182739.36,
10178,369.2630382943846,14.466203,,,,,,,,,,,581873.7,812050.75,4494124.5,5202173.5,237425.17,188908.58,2839740.0,24853.988,1699330.4,14471.843,23499.256,29139.867,19157.273,23094.002,11966.401,841.25916,11950.39,61129.18,12979.617,9261.485,46270.08,13887.883,20917.51,13872.347,43847.137,44893.824,31006.742,60850.617,7055.9277,7889.797,47409.227,52575.324,10015.947,7575.006,10437.656,4941.1772,5498.0566,14439.298,4439.514,9270.604,5989.49,7966.747,34866.85,118162.27,99389.91,82169.31,33984.977,98790.234,134267.16,45859.914,116486.586,100761.14,63613.965,81203.79,
9229,369.2633402884541,13.643476,,,,,,,,,,,277360.62,275069.28,304709.9,750602.4,190697.89,166458.7,305981.4,8051.2954,302196.9,4093.9458,3360.1028,2714.8657,1642.9021,7953.6675,2741.13,0,3327.0325,22195.426,5297.716,4937.3867,14176.415,30925.8,28732.957,23149.615,86062.92,84372.57,36939.89,156383.33,7050.74,1057.8247,115646.234,126861.984,1391.2356,0,2820.884,0,0,0,1614.1201,1581.0376,900.9907,0,29041.053,70149.26,99079.04,54639.58,87183.11,88862.32,71717.69,77614.43,136551.98,109008.625,80153.45,191425.38,
14451,369.2787860581999,16.824894,,,,,,,,,,,378952.25,347268.62,262326.22,663410.1,80993.57,105084.336,308341.12,729.30676,155037.27,1759.8164,682.8495,0,0,0,0,0,0,174392.64,0,857.2319,212545.73,120707.52,76758.64,125568.08,53793.67,81582.68,66854.66,24434.762,0,0,17281.357,18827.021,0,0,0,0,0,0,0,0,0,0,297680.1,292062.9,217202.48,217586.06,169159.48,73579.79,191505.3,36221.168,62202.617,86304.414,18011.285,30899.14,
8970,369.347458902129,13.376851,,,,,,,,,,,196375.84,132655.52,643926.25,1788589.1,112018.086,22679.402,375934.12,2542.275,112656.7,0,20845.457,17374.428,11484.4795,28030.637,4153.2944,18119.281,2889.2368,23440.766,2062.7024,0,27899.055,21550.094,5929.4766,24030.531,7107.377,1978.8423,1505.4136,0,11445.259,14210.005,0,0,8461.245,3624.0142,5177.654,6293.8413,12549.505,3441.131,5024.905,3255.7537,4272.7485,3039.1716,40981.965,41251.125,41283.125,28098.38,15230.626,4428.7217,19079.064,714.4054,5078.112,4007.1565,1612.0586,1823.8513,
14706,370.331301131139,16.790266,,,,,,,,,,,388728.9,445426.53,1025002.0,1872619.5,163050.78,128869.32,700931.44,13431.984,382373.3,41890.91,61076.41,73428.46,9769.154,15103.067,14970.943,13219.309,12213.57,92053.77,8858.208,13290.955,79494.625,28600.09,41275.918,38239.34,28581.518,28682.812,19691.557,9342.917,736.2379,2733.8625,12713.417,9841.739,0,0,0,0,0,0,0,0,785.76526,0,22561.059,37145.414,36797.863,27023.025,18978.314,7252.332,19469.13,6118.378,8480.335,10434.74,6792.207,13175.581,
5669,370.73516949637707,9.06006,,,,,,,,,,,12295.642,6797.884,9252.019,18801.113,7701.8604,2904.6997,8364.917,474448.5,7317.6816,12662.807,25999.215,212044.53,454240.62,25503.71,29855.094,24362.375,25151.24,10449.238,27650.45,41424.555,10984.584,13444.033,14821.459,13024.571,30033.092,18896.496,25731.277,12458.489,18549.139,17651.166,13491.805,15389.564,12944.409,14218.174,17825.178,13638.229,17126.855,14795.719,17301.057,17172.555,13338.539,18440.463,10439.011,7909.718,9144.818,8540.998,12254.182,8018.771,8320.228,4054.5425,7543.9106,8857.766,4955.911,5142.4517,
9034,371.1253005246399,13.35336,,,,,,,,,,,0,0,0,0,871.17163,0,0,6863698.5,0,9868695.0,9773307.0,8392318.0,6841861.0,6649853.0,6040833.5,5597541.5,7241336.0,34531.766,9925305.0,6143603.5,51647.215,38309.19,50300.453,53747.344,92784.234,62240.14,63193.168,70300.31,684.7951,0,82534.86,87516.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6138,371.1481305151417,9.993594,,,,,,,,,,,372283.34,737904.3,945190.9,373432.88,691749.56,1220452.4,1275744.1,6445.749,1842046.0,5803.5317,7049.4805,8911.121,1793.3838,0,2057.9429,744.328,2093.4023,10207.399,4178.608,1073.41,15721.353,36333.434,31379.799,38651.97,52516.36,54688.76,134952.0,62462.617,0,0,39828.434,27642.7,0,0,0,0,0,0,0,0,0,0,40564.363,42388.58,30321.3,39140.883,17521.822,31786.83,36109.418,30673.137,34691.305,47519.918,26327.89,33133.91,
11035,371.2212355548296,14.895786,,,,,,,,,,,24470.104,31064.955,28375.27,69275.84,1635.9745,6444.674,11068.064,1344.7611,5075.7812,2088.9673,825.48303,714.63776,0,886.8048,1003.05664,842.3589,965.04846,585471.0,702.8782,1379.6963,548456.1,140125.45,404616.6,127905.45,78939.02,71443.96,30813.297,80842.18,889.5268,0,50692.953,27559.523,694.49036,0,0,0,0,778.6035,0,0,0,1760.2067,28884.912,25414.783,20772.168,24812.898,20743.703,13724.291,25637.422,7615.8047,13537.7,12551.372,8448.653,10950.243,
9559,371.27907902764906,13.97395,,,,,,,,,,,862123.2,812935.3,831234.94,2294143.2,134594.72,313736.97,750367.75,760.0758,481753.38,0,0,0,0,0,738.16064,0,0,104682.17,0,0,75906.73,50419.84,35390.42,38691.918,38359.99,49226.984,40048.85,70941.875,53096.05,35930.53,68466.81,68483.66,34975.14,26124.312,25476.66,10198.911,36697.773,29264.822,10762.903,21194.824,36619.13,17207.107,23672.963,28878.346,31724.0,52783.055,14350.683,24306.965,25756.855,31599.092,23290.715,30155.998,43552.9,60848.297,
15001,372.2662948802228,17.1675,,,,,,,,,,,0,32588.523,28738.414,945.784,55368.414,8360.766,21168.557,729101.5,22395.357,13022.31,711589.9,630458.7,613078.94,419573.1,745495.5,336272.4,715117.56,9143.072,661893.0,845171.3,13378.811,373407.88,369873.84,282469.38,261422.33,298373.0,250748.27,257253.11,0,0,245993.9,159425.02,0,0,0,0,0,739.55457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13609,372.31079735881053,16.19444,,,,,,,,,,,1761790.1,1635008.1,1490675.8,2566275.5,1168823.1,1111944.1,1333678.5,617963.44,1276592.4,747080.2,837889.5,884503.75,718884.25,873704.6,555628.8,140994.97,542346.75,62569.125,519211.22,443746.94,144031.67,70962.54,55201.848,75721.875,71427.766,121388.68,48914.383,157054.33,439325.47,537519.9,129218.04,108029.53,456247.5,279440.62,424714.47,198785.97,360792.38,394319.56,213991.84,370686.2,371696.47,202530.55,776910.6,915275.6,899192.25,797784.56,591215.06,344609.8,904551.1,180643.42,594402.44,350633.06,160737.36,302159.8,
10931,372.3470833884166,14.856441,,,,,,,,,,,6024.575,92945.49,17680.951,460830.5,19476.693,11515.629,17609.05,751674.0,13709.09,559561.4,367191.78,533672.94,130355.4,44983.78,565893.56,53602.484,464928.16,30279.158,574339.56,344104.6,50241.652,31433.037,30677.576,32115.414,29408.578,10548.511,19844.014,15190.676,35679.367,39109.98,12574.034,10330.276,158895.12,90506.33,190291.84,157915.42,109549.914,175988.58,53639.54,81025.586,59292.668,41258.145,31861.965,47733.75,35764.2,42823.965,45422.008,9645.058,36560.34,16384.941,37007.31,11349.408,15690.857,13253.629,
6176,373.06582854791395,9.848468,,,,,,,,,,,0,3060.8252,0,0,0,0,0,17641.379,0,78670.51,83943.19,90031.25,52220.434,121612.555,98314.625,225689.47,93496.35,3333206.0,71800.99,144725.9,3120608.8,7733477.0,7750907.0,8412005.0,9490093.0,8852128.0,8444866.0,8851639.0,7326.1694,0,9607512.0,9200093.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8574,373.1050339420272,12.902739,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4793.974,747.9916,0,0,670654.3,687.4215,5000.275,0,0,15868.723,59163.535,18472.086,22824.848,33537.09,29777.06,29428.977,1059134.0,0,0,609425.9,537062.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7784,373.1408246547155,12.066397,,,,,,,,,,,0,0,0,0,0,0,0,1321348.9,0,677568.5,858512.0,745325.5,581210.1,585454.25,2024593.1,805797.06,2677356.0,4647.045,3097540.0,1720249.2,5228.499,5637.404,4754.054,3058.0269,3815.0432,8984.617,5461.1567,9659.089,0,0,15598.341,12025.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6530,373.16263301506916,10.27233,,,,,,,,,,,2177.7126,1525.7227,2230.405,1504.4258,0,869.1957,4035.6416,442571.1,1827.3604,200582.47,139525.67,166438.97,151274.84,100945.91,572954.9,131177.16,832385.25,813.4943,1134921.1,658531.6,810.9935,5960.2793,2204.5786,7431.1377,2165.3547,2744.6987,1700.509,8840.1455,0,0,4062.6414,9410.18,0,0,0,0,0,0,0,0,0,0,743.35486,742.07416,1632.2124,726.0864,679.5596,0,0,0,0,0,0,0,
14402,373.2370653889826,16.61704,,,,,,,,,,,140077.38,217743.48,179056.8,639341.6,26242.969,32036.71,122602.89,686.323,34797.82,0,2561.7957,0,690.1935,0,864.004,0,772.77716,164885.75,0,1270.921,117657.15,56419.95,387386.3,63502.656,18251.92,77777.08,69893.945,6610.8564,0,0,22082.314,12447.265,0,0,0,0,815.1361,0,0,0,0,0,103098.25,123988.83,111678.85,96390.75,44575.95,48288.863,58695.22,7395.7617,58070.28,54663.78,10116.619,17641.361,
12950,373.2732708396492,15.689681,,,,,,,,,,,159156.75,199088.25,238660.86,539843.2,108155.85,102898.54,210664.1,3370.099,179960.81,3768.669,8524.892,2477.0723,814.82336,1765.7234,4363.286,2114.3792,2429.9524,99015.44,0,0,100888.45,72965.805,78263.58,76910.336,49351.07,43522.473,37607.47,20251.033,0,718.2621,6225.6743,9436.018,0,0,0,0,0,0,0,0,0,0,48565.375,58403.67,44095.7,64700.26,45118.47,15989.146,40918.027,4972.714,8412.92,13568.1,3516.429,5801.2686,
8407,374.1959367719532,12.461047,,,,,,,,,,,0,0,0,0,731.14655,0,0,7070075.0,0,9348391.0,1.2338136E7,1.5503582E7,2493441.8,3797710.5,6518555.0,2805061.8,7928744.0,12109.137,6679234.5,7578930.0,16762.46,8955.368,11472.437,8666.905,6964.0664,17630.955,11490.603,18380.14,41406.0,20541.674,27091.807,6247.9727,20684.246,11468.192,41985.43,3624.4714,25419.816,0,0,2497.162,0,816.4017,0,0,0,0,0,0,0,0,0,0,0,0,
10354,374.195991650898,14.419993,,,,,,,,,,,1608.7108,29092.205,45590.996,911.6271,80597.97,147299.6,159100.47,126749.734,334772.47,202165.22,236981.97,44610.98,83235.84,133264.48,274326.78,33961.164,139068.47,57179.688,106036.58,231402.62,43912.316,571820.1,406304.88,501427.1,588848.06,457661.25,475846.53,2452617.8,1484.8589,0,3322961.2,2861658.0,0,798.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867.7638,0,0,939.17566,1824.6877,
15819,374.28186340863056,17.70214,,,,,,,,,,,0,58295.293,6665.143,0,37402.67,20401.016,5362.3804,808204.44,7426.399,7417.4907,283900.28,691932.9,833794.75,246186.98,898957.8,241894.08,836059.44,9272.25,789647.3,1095318.8,12929.251,437715.06,160439.94,143291.83,145876.66,183853.22,141364.31,302819.5,2048.6118,0,290624.4,196114.83,0,5932.508,2852.8567,0,0,4575.402,3722.614,3003.8774,3347.7073,6635.582,0,0,0,0,0,0,0,0,0,0,0,0,
13201,374.30290172619857,15.90354,,,,,,,,,,,16785.041,670597.9,55623.56,51183.715,449052.25,257092.05,61034.41,345597.56,73777.99,37752.566,225094.94,309711.34,315389.03,167555.52,514257.44,193036.12,800134.25,50297.402,872495.6,710713.44,44824.617,531058.2,454076.94,433787.94,658444.1,381430.25,606462.44,436847.25,86400.23,141004.95,364396.53,309328.28,87638.68,137386.58,147286.05,77825.32,140461.05,150775.53,274667.03,169110.2,139060.53,199920.14,92218.71,49100.926,73663.336,95045.41,58514.957,74141.086,73554.7,60634.38,142216.72,91230.695,67414.8,61698.15,
11989,374.30500526544023,15.371663,,,,,,,,,,,0,0,870.397,13002.66,0,0,0,275146.1,1309.4783,227351.5,279227.3,126268.02,110212.85,216239.6,160118.61,156924.47,204924.48,0,275802.6,206800.03,724.0499,2507.6309,1051.7465,0,1069.1233,0,0,0,269589.97,371780.25,0,0,309538.44,274535.66,294017.44,204228.14,443092.06,206798.52,281007.7,172180.0,345461.56,370939.6,763.74963,0,0,994.1883,0,0,0,1688.6354,0,0,0,3667.4146,
12464,374.32623787245507,15.34069,,,,,,,,,,,160007.45,187265.1,252249.16,534247.06,61387.28,35193.785,203565.08,2724.1003,99528.016,800.01904,0,2127.0027,0,0,2065.584,946.5571,703.4813,26471.451,0,0,15521.379,6648.9263,5262.0776,7342.1235,1801.3928,7000.876,0,0,1980.5483,1854.6921,866.70526,812.7106,2000.3079,1578.2622,1578.7749,1421.1782,2233.125,0,0,0,0,0,28695.8,26801.822,34947.01,22988.123,18011.39,6017.113,21452.639,2685.3337,9344.698,6987.817,5644.6914,5255.6787,
14353,374.3266108096434,16.69739,,,,,,,,,,,261072.17,751512.4,795026.8,552090.8,919616.9,1213085.4,1190563.2,289745.8,1410147.4,299145.75,337847.12,521000.9,227100.69,248214.06,214313.23,51106.79,141704.83,10248.423,225707.11,108370.88,29255.72,99111.1,76688.125,96178.59,191560.06,273708.78,187196.11,384552.0,325890.75,379179.06,338200.03,312492.2,342118.4,235708.0,338040.78,141628.77,283737.28,306337.28,151762.61,290448.47,264003.34,140541.84,62184.26,85212.93,89333.37,346281.6,332326.34,229604.78,366747.0,226955.92,410617.56,261459.06,229586.02,442820.53,
16200,374.34158621954174,18.398966,,,,,,,,,,,553654.4,1695240.6,3639502.5,7129036.0,633347.8,428241.12,2019666.0,413784.53,1116029.1,0,228431.17,287630.0,479064.53,0,111731.984,0,82761.6,1627925.6,147389.77,191283.4,1578761.4,135759.4,743380.0,799091.9,588889.8,551210.4,466513.94,236888.97,138072.64,246647.28,129629.555,326053.72,103159.13,284630.9,328449.62,173815.06,201476.12,541170.25,271615.25,268981.78,161202.19,294733.6,306034.22,317195.44,340733.88,282970.0,265678.78,152839.58,297574.34,123424.266,127339.305,203256.14,151762.1,224017.45,
8326,375.1435711763346,12.58766,,,,,,,,,,,0,0,0,1131.8612,0,0,710.1267,1819733.9,0,2193441.8,1796879.5,1276260.2,1879808.1,1284284.5,954132.44,1026672.3,898330.7,0,947731.3,789210.9,0,898.9106,0,0,1470.082,0,0,0,0,0,3986.672,2081.1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9972,375.18003370540447,14.183398,,,,,,,,,,,0,0,686.53467,784.97095,665.93774,0,826.3074,97971.57,0,59046.79,50343.934,53362.89,55110.316,138553.17,356940.03,1010266.9,568398.56,0,722196.5,323107.78,731.9977,681.00366,0,794.07,908.1322,1104.0669,3628.9695,7171.31,0,0,3223.0688,8270.155,0,0,0,0,0,0,0,0,0,0,815.32947,682.1781,684.67664,1035.2034,673.35846,0,782.8823,0,0,0,0,0,
9643,375.2148473315325,13.846111,,,,,,,,,,,948849.2,619581.4,29559.893,20061.082,454025.2,363818.28,22864.031,38894.527,21128.203,873.54443,1282.475,1628.907,0,0,0,0,2682.3093,4140.648,1046.923,1746.9534,3404.1797,1204.4563,4018.959,1233.0378,2255.6157,5839.1797,2112.1191,2243.014,0,0,1325.0488,1263.1616,0,0,0,0,0,0,0,0,0,0,2364.477,2218.2,3227.6797,3028.497,7059.529,2909.9575,2076.5513,3011.69,3015.7983,2425.4194,1820.4319,3166.6025,
15078,375.28693523829406,17.253548,,,,,,,,,,,793975.4,964487.44,1370893.4,1574896.5,487976.72,340067.56,976936.0,13872.047,503476.06,16628.307,8741.571,19905.617,0,1499.0679,3120.3435,2002.9021,27937.6,96170.35,38039.266,32531.488,72103.47,89666.27,31345.008,24008.012,28992.676,22364.52,18227.408,16658.365,0,1786.822,17624.715,12678.104,0,0,0,0,0,0,0,665.69403,711.9875,672.3804,14579.223,17798.338,18753.303,15390.217,15823.147,7843.5728,15500.454,4155.336,4441.4795,7160.2134,8521.946,16221.986,
15077,375.30457787584095,16.74224,,,,,,,,,,,202541.98,203702.23,666107.75,724365.6,98675.99,129781.87,602103.56,2624113.2,524472.1,2650220.2,3380712.8,2995252.8,2975280.0,3476803.0,3853542.2,3250859.2,3065243.0,105208.62,3056983.5,2745959.2,122428.95,103505.7,118260.38,125182.88,192836.03,176968.55,222301.34,154347.3,838380.3,466082.38,273956.1,285663.1,890482.75,580013.56,900959.5,481686.22,691745.9,549168.4,270943.12,465983.62,515607.25,482862.28,477644.2,796118.4,642512.94,612093.75,522398.9,328391.47,557376.6,298792.12,490102.6,477633.3,328453.7,433260.5,
